userId	geneSymbol	geneName	entrezgene	gLink
TMEM38B	TMEM38B	transmembrane protein 38B	55151	https://www.ncbi.nlm.nih.gov/gene/?term=55151
MAF1	MAF1	MAF1 homolog, negative regulator of RNA polymerase III	84232	https://www.ncbi.nlm.nih.gov/gene/?term=84232
IFI16	IFI16	interferon gamma inducible protein 16	3428	https://www.ncbi.nlm.nih.gov/gene/?term=3428
SUMO3	SUMO3	small ubiquitin like modifier 3	6612	https://www.ncbi.nlm.nih.gov/gene/?term=6612
EIF3D	EIF3D	eukaryotic translation initiation factor 3 subunit D	8664	https://www.ncbi.nlm.nih.gov/gene/?term=8664
KRCC1	KRCC1	lysine rich coiled-coil 1	51315	https://www.ncbi.nlm.nih.gov/gene/?term=51315
ECI2	ECI2	enoyl-CoA delta isomerase 2	10455	https://www.ncbi.nlm.nih.gov/gene/?term=10455
ACTR10	ACTR10	actin related protein 10	55860	https://www.ncbi.nlm.nih.gov/gene/?term=55860
MRPL9	MRPL9	mitochondrial ribosomal protein L9	65005	https://www.ncbi.nlm.nih.gov/gene/?term=65005
HSPD1	HSPD1	heat shock protein family D (Hsp60) member 1	3329	https://www.ncbi.nlm.nih.gov/gene/?term=3329
TRAPPC3	TRAPPC3	trafficking protein particle complex subunit 3	27095	https://www.ncbi.nlm.nih.gov/gene/?term=27095
RAB11A	RAB11A	RAB11A, member RAS oncogene family	8766	https://www.ncbi.nlm.nih.gov/gene/?term=8766
ID2	ID2	inhibitor of DNA binding 2	3398	https://www.ncbi.nlm.nih.gov/gene/?term=3398
GTF2B	GTF2B	general transcription factor IIB	2959	https://www.ncbi.nlm.nih.gov/gene/?term=2959
SRSF7	SRSF7	serine and arginine rich splicing factor 7	6432	https://www.ncbi.nlm.nih.gov/gene/?term=6432
UBE2J1	UBE2J1	ubiquitin conjugating enzyme E2 J1	51465	https://www.ncbi.nlm.nih.gov/gene/?term=51465
IFRD2	IFRD2	interferon related developmental regulator 2	7866	https://www.ncbi.nlm.nih.gov/gene/?term=7866
ST3GAL4	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	6484	https://www.ncbi.nlm.nih.gov/gene/?term=6484
COMMD9	COMMD9	COMM domain containing 9	29099	https://www.ncbi.nlm.nih.gov/gene/?term=29099
ELOVL1	ELOVL1	ELOVL fatty acid elongase 1	64834	https://www.ncbi.nlm.nih.gov/gene/?term=64834
PCBD1	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1	5092	https://www.ncbi.nlm.nih.gov/gene/?term=5092
AK3	AK3	adenylate kinase 3	50808	https://www.ncbi.nlm.nih.gov/gene/?term=50808
PDHX	PDHX	pyruvate dehydrogenase complex component X	8050	https://www.ncbi.nlm.nih.gov/gene/?term=8050
TAX1BP3	TAX1BP3	Tax1 binding protein 3	30851	https://www.ncbi.nlm.nih.gov/gene/?term=30851
PRR13	PRR13	proline rich 13	54458	https://www.ncbi.nlm.nih.gov/gene/?term=54458
MCM5	MCM5	minichromosome maintenance complex component 5	4174	https://www.ncbi.nlm.nih.gov/gene/?term=4174
SRSF9	SRSF9	serine and arginine rich splicing factor 9	8683	https://www.ncbi.nlm.nih.gov/gene/?term=8683
BTF3L4	BTF3L4	basic transcription factor 3 like 4	91408	https://www.ncbi.nlm.nih.gov/gene/?term=91408
UHMK1	UHMK1	U2AF homology motif kinase 1	127933	https://www.ncbi.nlm.nih.gov/gene/?term=127933
PLD4	PLD4	phospholipase D family member 4	122618	https://www.ncbi.nlm.nih.gov/gene/?term=122618
SPINT1	SPINT1	serine peptidase inhibitor, Kunitz type 1	6692	https://www.ncbi.nlm.nih.gov/gene/?term=6692
ADRM1	ADRM1	ADRM1 26S proteasome ubiquitin receptor	11047	https://www.ncbi.nlm.nih.gov/gene/?term=11047
BID	BID	BH3 interacting domain death agonist	637	https://www.ncbi.nlm.nih.gov/gene/?term=637
HSP90AB1	HSP90AB1	heat shock protein 90 alpha family class B member 1	3326	https://www.ncbi.nlm.nih.gov/gene/?term=3326
NDN	NDN	necdin, MAGE family member	4692	https://www.ncbi.nlm.nih.gov/gene/?term=4692
COX10	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	1352	https://www.ncbi.nlm.nih.gov/gene/?term=1352
C19orf33	C19orf33	chromosome 19 open reading frame 33	64073	https://www.ncbi.nlm.nih.gov/gene/?term=64073
ZCCHC9	ZCCHC9	zinc finger CCHC-type containing 9	84240	https://www.ncbi.nlm.nih.gov/gene/?term=84240
ECH1	ECH1	enoyl-CoA hydratase 1	1891	https://www.ncbi.nlm.nih.gov/gene/?term=1891
DNPEP	DNPEP	aspartyl aminopeptidase	23549	https://www.ncbi.nlm.nih.gov/gene/?term=23549
HLA-DQB1	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	3119	https://www.ncbi.nlm.nih.gov/gene/?term=3119
AP3S1	AP3S1	adaptor related protein complex 3 subunit sigma 1	1176	https://www.ncbi.nlm.nih.gov/gene/?term=1176
IAH1	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative)	285148	https://www.ncbi.nlm.nih.gov/gene/?term=285148
RAD23B	RAD23B	RAD23 homolog B, nucleotide excision repair protein	5887	https://www.ncbi.nlm.nih.gov/gene/?term=5887
RAMP1	RAMP1	receptor activity modifying protein 1	10267	https://www.ncbi.nlm.nih.gov/gene/?term=10267
DHODH	DHODH	dihydroorotate dehydrogenase (quinone)	1723	https://www.ncbi.nlm.nih.gov/gene/?term=1723
ST6GALNAC4	ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	27090	https://www.ncbi.nlm.nih.gov/gene/?term=27090
CALM1	CALM1	calmodulin 1	801	https://www.ncbi.nlm.nih.gov/gene/?term=801
CCNB1IP1	CCNB1IP1	cyclin B1 interacting protein 1	57820	https://www.ncbi.nlm.nih.gov/gene/?term=57820
COPZ1	COPZ1	COPI coat complex subunit zeta 1	22818	https://www.ncbi.nlm.nih.gov/gene/?term=22818
SLC29A3	SLC29A3	solute carrier family 29 member 3	55315	https://www.ncbi.nlm.nih.gov/gene/?term=55315
PSMD12	PSMD12	proteasome 26S subunit, non-ATPase 12	5718	https://www.ncbi.nlm.nih.gov/gene/?term=5718
SUCLG1	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha	8802	https://www.ncbi.nlm.nih.gov/gene/?term=8802
NDUFA9	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9	4704	https://www.ncbi.nlm.nih.gov/gene/?term=4704
TPI1	TPI1	triosephosphate isomerase 1	7167	https://www.ncbi.nlm.nih.gov/gene/?term=7167
GCFC2	GCFC2	GC-rich sequence DNA-binding factor 2	6936	https://www.ncbi.nlm.nih.gov/gene/?term=6936
ADA	ADA	adenosine deaminase	100	https://www.ncbi.nlm.nih.gov/gene/?term=100
EVI2A	EVI2A	ecotropic viral integration site 2A	2123	https://www.ncbi.nlm.nih.gov/gene/?term=2123
NPRL2	NPRL2	NPR2 like, GATOR1 complex subunit	10641	https://www.ncbi.nlm.nih.gov/gene/?term=10641
GYG1	GYG1	glycogenin 1	2992	https://www.ncbi.nlm.nih.gov/gene/?term=2992
RGS19	RGS19	regulator of G protein signaling 19	10287	https://www.ncbi.nlm.nih.gov/gene/?term=10287
ALDH9A1	ALDH9A1	aldehyde dehydrogenase 9 family member A1	223	https://www.ncbi.nlm.nih.gov/gene/?term=223
SAMM50	SAMM50	SAMM50 sorting and assembly machinery component	25813	https://www.ncbi.nlm.nih.gov/gene/?term=25813
RRAGC	RRAGC	Ras related GTP binding C	64121	https://www.ncbi.nlm.nih.gov/gene/?term=64121
HADHB	HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta	3032	https://www.ncbi.nlm.nih.gov/gene/?term=3032
RAN	RAN	RAN, member RAS oncogene family	5901	https://www.ncbi.nlm.nih.gov/gene/?term=5901
GSPT1	GSPT1	G1 to S phase transition 1	2935	https://www.ncbi.nlm.nih.gov/gene/?term=2935
COPS4	COPS4	COP9 signalosome subunit 4	51138	https://www.ncbi.nlm.nih.gov/gene/?term=51138
POLE3	POLE3	DNA polymerase epsilon 3, accessory subunit	54107	https://www.ncbi.nlm.nih.gov/gene/?term=54107
PHF11	PHF11	PHD finger protein 11	51131	https://www.ncbi.nlm.nih.gov/gene/?term=51131
POLD2	POLD2	DNA polymerase delta 2, accessory subunit	5425	https://www.ncbi.nlm.nih.gov/gene/?term=5425
SMARCA2	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	6595	https://www.ncbi.nlm.nih.gov/gene/?term=6595
ARF1	ARF1	ADP ribosylation factor 1	375	https://www.ncbi.nlm.nih.gov/gene/?term=375
MICU2	MICU2	mitochondrial calcium uptake 2	221154	https://www.ncbi.nlm.nih.gov/gene/?term=221154
FKBP3	FKBP3	FKBP prolyl isomerase 3	2287	https://www.ncbi.nlm.nih.gov/gene/?term=2287
IFT20	IFT20	intraflagellar transport 20	90410	https://www.ncbi.nlm.nih.gov/gene/?term=90410
PNO1	PNO1	partner of NOB1 homolog	56902	https://www.ncbi.nlm.nih.gov/gene/?term=56902
POLR2E	POLR2E	RNA polymerase II, I and III subunit E	5434	https://www.ncbi.nlm.nih.gov/gene/?term=5434
MYD88	MYD88	MYD88 innate immune signal transduction adaptor	4615	https://www.ncbi.nlm.nih.gov/gene/?term=4615
SLAMF7	SLAMF7	SLAM family member 7	57823	https://www.ncbi.nlm.nih.gov/gene/?term=57823
STT3B	STT3B	STT3 oligosaccharyltransferase complex catalytic subunit B	201595	https://www.ncbi.nlm.nih.gov/gene/?term=201595
ABI3	ABI3	ABI family member 3	51225	https://www.ncbi.nlm.nih.gov/gene/?term=51225
SNRPB	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	6628	https://www.ncbi.nlm.nih.gov/gene/?term=6628
SSB	SSB	small RNA binding exonuclease protection factor La	6741	https://www.ncbi.nlm.nih.gov/gene/?term=6741
DCTN6	DCTN6	dynactin subunit 6	10671	https://www.ncbi.nlm.nih.gov/gene/?term=10671
APMAP	APMAP	adipocyte plasma membrane associated protein	57136	https://www.ncbi.nlm.nih.gov/gene/?term=57136
INTS12	INTS12	integrator complex subunit 12	57117	https://www.ncbi.nlm.nih.gov/gene/?term=57117
SH3RF1	SH3RF1	SH3 domain containing ring finger 1	57630	https://www.ncbi.nlm.nih.gov/gene/?term=57630
NREP	NREP	neuronal regeneration related protein	9315	https://www.ncbi.nlm.nih.gov/gene/?term=9315
RPL5	RPL5	ribosomal protein L5	6125	https://www.ncbi.nlm.nih.gov/gene/?term=6125
TBC1D10C	TBC1D10C	TBC1 domain family member 10C	374403	https://www.ncbi.nlm.nih.gov/gene/?term=374403
ANKRD12	ANKRD12	ankyrin repeat domain 12	23253	https://www.ncbi.nlm.nih.gov/gene/?term=23253
PPP1R7	PPP1R7	protein phosphatase 1 regulatory subunit 7	5510	https://www.ncbi.nlm.nih.gov/gene/?term=5510
HNRNPD	HNRNPD	heterogeneous nuclear ribonucleoprotein D	3184	https://www.ncbi.nlm.nih.gov/gene/?term=3184
EEF1E1	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	9521	https://www.ncbi.nlm.nih.gov/gene/?term=9521
NIPSNAP3A	NIPSNAP3A	nipsnap homolog 3A	25934	https://www.ncbi.nlm.nih.gov/gene/?term=25934
CLIC3	CLIC3	chloride intracellular channel 3	9022	https://www.ncbi.nlm.nih.gov/gene/?term=9022
CTSZ	CTSZ	cathepsin Z	1522	https://www.ncbi.nlm.nih.gov/gene/?term=1522
BEX4	BEX4	brain expressed X-linked 4	56271	https://www.ncbi.nlm.nih.gov/gene/?term=56271
LINC00665	LINC00665	long intergenic non-protein coding RNA 665	100506930	https://www.ncbi.nlm.nih.gov/gene/?term=100506930
EIF3G	EIF3G	eukaryotic translation initiation factor 3 subunit G	8666	https://www.ncbi.nlm.nih.gov/gene/?term=8666
LZTFL1	LZTFL1	leucine zipper transcription factor like 1	54585	https://www.ncbi.nlm.nih.gov/gene/?term=54585
ALG3	ALG3	ALG3 alpha-1,3- mannosyltransferase	10195	https://www.ncbi.nlm.nih.gov/gene/?term=10195
ARL6IP6	ARL6IP6	ADP ribosylation factor like GTPase 6 interacting protein 6	151188	https://www.ncbi.nlm.nih.gov/gene/?term=151188
AP1S2	AP1S2	adaptor related protein complex 1 subunit sigma 2	8905	https://www.ncbi.nlm.nih.gov/gene/?term=8905
VPS33A	VPS33A	VPS33A core subunit of CORVET and HOPS complexes	65082	https://www.ncbi.nlm.nih.gov/gene/?term=65082
ODC1	ODC1	ornithine decarboxylase 1	4953	https://www.ncbi.nlm.nih.gov/gene/?term=4953
WDR54	WDR54	WD repeat domain 54	84058	https://www.ncbi.nlm.nih.gov/gene/?term=84058
HHEX	HHEX	hematopoietically expressed homeobox	3087	https://www.ncbi.nlm.nih.gov/gene/?term=3087
MANBAL	MANBAL	mannosidase beta like	63905	https://www.ncbi.nlm.nih.gov/gene/?term=63905
OCIAD2	OCIAD2	OCIA domain containing 2	132299	https://www.ncbi.nlm.nih.gov/gene/?term=132299
NUDCD2	NUDCD2	NudC domain containing 2	134492	https://www.ncbi.nlm.nih.gov/gene/?term=134492
TMEM14B	TMEM14B	transmembrane protein 14B	81853	https://www.ncbi.nlm.nih.gov/gene/?term=81853
DKC1	DKC1	dyskerin pseudouridine synthase 1	1736	https://www.ncbi.nlm.nih.gov/gene/?term=1736
ST8SIA4	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	7903	https://www.ncbi.nlm.nih.gov/gene/?term=7903
RHOC	RHOC	ras homolog family member C	389	https://www.ncbi.nlm.nih.gov/gene/?term=389
LIMD2	LIMD2	LIM domain containing 2	80774	https://www.ncbi.nlm.nih.gov/gene/?term=80774
NDUFA10	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10	4705	https://www.ncbi.nlm.nih.gov/gene/?term=4705
CXCL16	CXCL16	C-X-C motif chemokine ligand 16	58191	https://www.ncbi.nlm.nih.gov/gene/?term=58191
HSP90B1	HSP90B1	heat shock protein 90 beta family member 1	7184	https://www.ncbi.nlm.nih.gov/gene/?term=7184
C5orf15	C5orf15	chromosome 5 open reading frame 15	56951	https://www.ncbi.nlm.nih.gov/gene/?term=56951
FBXO27	FBXO27	F-box protein 27	126433	https://www.ncbi.nlm.nih.gov/gene/?term=126433
ACADM	ACADM	acyl-CoA dehydrogenase medium chain	34	https://www.ncbi.nlm.nih.gov/gene/?term=34
LTV1	LTV1	LTV1 ribosome biogenesis factor	84946	https://www.ncbi.nlm.nih.gov/gene/?term=84946
RNPS1	RNPS1	RNA binding protein with serine rich domain 1	10921	https://www.ncbi.nlm.nih.gov/gene/?term=10921
MSN	MSN	moesin	4478	https://www.ncbi.nlm.nih.gov/gene/?term=4478
AIMP2	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	7965	https://www.ncbi.nlm.nih.gov/gene/?term=7965
SNRNP25	SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25	79622	https://www.ncbi.nlm.nih.gov/gene/?term=79622
CMTM3	CMTM3	CKLF like MARVEL transmembrane domain containing 3	123920	https://www.ncbi.nlm.nih.gov/gene/?term=123920
TUFM	TUFM	Tu translation elongation factor, mitochondrial	7284	https://www.ncbi.nlm.nih.gov/gene/?term=7284
SAAL1	SAAL1	serum amyloid A like 1	113174	https://www.ncbi.nlm.nih.gov/gene/?term=113174
SLBP	SLBP	stem-loop histone mRNA binding protein	7884	https://www.ncbi.nlm.nih.gov/gene/?term=7884
HLA-DMA	HLA-DMA	major histocompatibility complex, class II, DM alpha	3108	https://www.ncbi.nlm.nih.gov/gene/?term=3108
TSTD1	TSTD1	thiosulfate sulfurtransferase like domain containing 1	100131187	https://www.ncbi.nlm.nih.gov/gene/?term=100131187
CD47	CD47	CD47 molecule	961	https://www.ncbi.nlm.nih.gov/gene/?term=961
RALB	RALB	RAS like proto-oncogene B	5899	https://www.ncbi.nlm.nih.gov/gene/?term=5899
SNX10	SNX10	sorting nexin 10	29887	https://www.ncbi.nlm.nih.gov/gene/?term=29887
ANXA6	ANXA6	annexin A6	309	https://www.ncbi.nlm.nih.gov/gene/?term=309
ZNF354A	ZNF354A	zinc finger protein 354A	6940	https://www.ncbi.nlm.nih.gov/gene/?term=6940
MVP	MVP	major vault protein	9961	https://www.ncbi.nlm.nih.gov/gene/?term=9961
UNC50	UNC50	unc-50 inner nuclear membrane RNA binding protein	25972	https://www.ncbi.nlm.nih.gov/gene/?term=25972
RB1CC1	RB1CC1	RB1 inducible coiled-coil 1	9821	https://www.ncbi.nlm.nih.gov/gene/?term=9821
KPNA2	KPNA2	karyopherin subunit alpha 2	3838	https://www.ncbi.nlm.nih.gov/gene/?term=3838
HTR3A	HTR3A	5-hydroxytryptamine receptor 3A	3359	https://www.ncbi.nlm.nih.gov/gene/?term=3359
CYYR1	CYYR1	cysteine and tyrosine rich 1	116159	https://www.ncbi.nlm.nih.gov/gene/?term=116159
MRPS26	MRPS26	mitochondrial ribosomal protein S26	64949	https://www.ncbi.nlm.nih.gov/gene/?term=64949
ABHD3	ABHD3	abhydrolase domain containing 3, phospholipase	171586	https://www.ncbi.nlm.nih.gov/gene/?term=171586
IK	IK	IK cytokine	3550	https://www.ncbi.nlm.nih.gov/gene/?term=3550
SUCLG2	SUCLG2	succinate-CoA ligase GDP-forming subunit beta	8801	https://www.ncbi.nlm.nih.gov/gene/?term=8801
NUTF2	NUTF2	nuclear transport factor 2	10204	https://www.ncbi.nlm.nih.gov/gene/?term=10204
IDH3B	IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta	3420	https://www.ncbi.nlm.nih.gov/gene/?term=3420
LAPTM4A	LAPTM4A	lysosomal protein transmembrane 4 alpha	9741	https://www.ncbi.nlm.nih.gov/gene/?term=9741
ECHS1	ECHS1	enoyl-CoA hydratase, short chain 1	1892	https://www.ncbi.nlm.nih.gov/gene/?term=1892
OSTF1	OSTF1	osteoclast stimulating factor 1	26578	https://www.ncbi.nlm.nih.gov/gene/?term=26578
TMEM70	TMEM70	transmembrane protein 70	54968	https://www.ncbi.nlm.nih.gov/gene/?term=54968
RPA3	RPA3	replication protein A3	6119	https://www.ncbi.nlm.nih.gov/gene/?term=6119
SYTL1	SYTL1	synaptotagmin like 1	84958	https://www.ncbi.nlm.nih.gov/gene/?term=84958
CCND1	CCND1	cyclin D1	595	https://www.ncbi.nlm.nih.gov/gene/?term=595
MYO1C	MYO1C	myosin IC	4641	https://www.ncbi.nlm.nih.gov/gene/?term=4641
SRM	SRM	spermidine synthase	6723	https://www.ncbi.nlm.nih.gov/gene/?term=6723
SNRNP40	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40	9410	https://www.ncbi.nlm.nih.gov/gene/?term=9410
GID8	GID8	GID complex subunit 8 homolog	54994	https://www.ncbi.nlm.nih.gov/gene/?term=54994
RNF139	RNF139	ring finger protein 139	11236	https://www.ncbi.nlm.nih.gov/gene/?term=11236
PRPF40A	PRPF40A	pre-mRNA processing factor 40 homolog A	55660	https://www.ncbi.nlm.nih.gov/gene/?term=55660
SLC18B1	SLC18B1	solute carrier family 18 member B1	116843	https://www.ncbi.nlm.nih.gov/gene/?term=116843
RANBP1	RANBP1	RAN binding protein 1	5902	https://www.ncbi.nlm.nih.gov/gene/?term=5902
BZW2	BZW2	basic leucine zipper and W2 domains 2	28969	https://www.ncbi.nlm.nih.gov/gene/?term=28969
GPRC5C	GPRC5C	G protein-coupled receptor class C group 5 member C	55890	https://www.ncbi.nlm.nih.gov/gene/?term=55890
MAP4K1	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	11184	https://www.ncbi.nlm.nih.gov/gene/?term=11184
RAB22A	RAB22A	RAB22A, member RAS oncogene family	57403	https://www.ncbi.nlm.nih.gov/gene/?term=57403
CCDC112	CCDC112	coiled-coil domain containing 112	153733	https://www.ncbi.nlm.nih.gov/gene/?term=153733
CBX3	CBX3	chromobox 3	11335	https://www.ncbi.nlm.nih.gov/gene/?term=11335
TXNL1	TXNL1	thioredoxin like 1	9352	https://www.ncbi.nlm.nih.gov/gene/?term=9352
MRPL4	MRPL4	mitochondrial ribosomal protein L4	51073	https://www.ncbi.nlm.nih.gov/gene/?term=51073
DNAJA1	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1	3301	https://www.ncbi.nlm.nih.gov/gene/?term=3301
FPGS	FPGS	folylpolyglutamate synthase	2356	https://www.ncbi.nlm.nih.gov/gene/?term=2356
RCE1	RCE1	Ras converting CAAX endopeptidase 1	9986	https://www.ncbi.nlm.nih.gov/gene/?term=9986
CHMP1B	CHMP1B	charged multivesicular body protein 1B	57132	https://www.ncbi.nlm.nih.gov/gene/?term=57132
XCR1	XCR1	X-C motif chemokine receptor 1	2829	https://www.ncbi.nlm.nih.gov/gene/?term=2829
BIRC3	BIRC3	baculoviral IAP repeat containing 3	330	https://www.ncbi.nlm.nih.gov/gene/?term=330
ZC3H15	ZC3H15	zinc finger CCCH-type containing 15	55854	https://www.ncbi.nlm.nih.gov/gene/?term=55854
EBPL	EBPL	EBP like	84650	https://www.ncbi.nlm.nih.gov/gene/?term=84650
ERI3	ERI3	ERI1 exoribonuclease family member 3	79033	https://www.ncbi.nlm.nih.gov/gene/?term=79033
SCAMP2	SCAMP2	secretory carrier membrane protein 2	10066	https://www.ncbi.nlm.nih.gov/gene/?term=10066
IMPA2	IMPA2	inositol monophosphatase 2	3613	https://www.ncbi.nlm.nih.gov/gene/?term=3613
EIF6	EIF6	eukaryotic translation initiation factor 6	3692	https://www.ncbi.nlm.nih.gov/gene/?term=3692
SPATS2L	SPATS2L	spermatogenesis associated serine rich 2 like	26010	https://www.ncbi.nlm.nih.gov/gene/?term=26010
TTI2	TTI2	TELO2 interacting protein 2	80185	https://www.ncbi.nlm.nih.gov/gene/?term=80185
MRPL50	MRPL50	mitochondrial ribosomal protein L50	54534	https://www.ncbi.nlm.nih.gov/gene/?term=54534
NOP56	NOP56	NOP56 ribonucleoprotein	10528	https://www.ncbi.nlm.nih.gov/gene/?term=10528
BZW1	BZW1	basic leucine zipper and W2 domains 1	9689	https://www.ncbi.nlm.nih.gov/gene/?term=9689
TSG101	TSG101	tumor susceptibility 101	7251	https://www.ncbi.nlm.nih.gov/gene/?term=7251
GLB1	GLB1	galactosidase beta 1	2720	https://www.ncbi.nlm.nih.gov/gene/?term=2720
MGST3	MGST3	microsomal glutathione S-transferase 3	4259	https://www.ncbi.nlm.nih.gov/gene/?term=4259
SMN2	SMN2	survival of motor neuron 2, centromeric	6607	https://www.ncbi.nlm.nih.gov/gene/?term=6607
LBR	LBR	lamin B receptor	3930	https://www.ncbi.nlm.nih.gov/gene/?term=3930
PLBD1	PLBD1	phospholipase B domain containing 1	79887	https://www.ncbi.nlm.nih.gov/gene/?term=79887
EID1	EID1	EP300 interacting inhibitor of differentiation 1	23741	https://www.ncbi.nlm.nih.gov/gene/?term=23741
PLP2	PLP2	proteolipid protein 2	5355	https://www.ncbi.nlm.nih.gov/gene/?term=5355
TBC1D12	TBC1D12	TBC1 domain family member 12	23232	https://www.ncbi.nlm.nih.gov/gene/?term=23232
KRAS	KRAS	KRAS proto-oncogene, GTPase	3845	https://www.ncbi.nlm.nih.gov/gene/?term=3845
BAZ1A	BAZ1A	bromodomain adjacent to zinc finger domain 1A	11177	https://www.ncbi.nlm.nih.gov/gene/?term=11177
PAWR	PAWR	pro-apoptotic WT1 regulator	5074	https://www.ncbi.nlm.nih.gov/gene/?term=5074
ISYNA1	ISYNA1	inositol-3-phosphate synthase 1	51477	https://www.ncbi.nlm.nih.gov/gene/?term=51477
EVI2B	EVI2B	ecotropic viral integration site 2B	2124	https://www.ncbi.nlm.nih.gov/gene/?term=2124
NSMCE4A	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component	54780	https://www.ncbi.nlm.nih.gov/gene/?term=54780
PNISR	PNISR	PNN interacting serine and arginine rich protein	25957	https://www.ncbi.nlm.nih.gov/gene/?term=25957
PPP1CA	PPP1CA	protein phosphatase 1 catalytic subunit alpha	5499	https://www.ncbi.nlm.nih.gov/gene/?term=5499
ANKRD13A	ANKRD13A	ankyrin repeat domain 13A	88455	https://www.ncbi.nlm.nih.gov/gene/?term=88455
LRIF1	LRIF1	ligand dependent nuclear receptor interacting factor 1	55791	https://www.ncbi.nlm.nih.gov/gene/?term=55791
SLC25A4	SLC25A4	solute carrier family 25 member 4	291	https://www.ncbi.nlm.nih.gov/gene/?term=291
DPM1	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	8813	https://www.ncbi.nlm.nih.gov/gene/?term=8813
PAQR8	PAQR8	progestin and adipoQ receptor family member 8	85315	https://www.ncbi.nlm.nih.gov/gene/?term=85315
EMC7	EMC7	ER membrane protein complex subunit 7	56851	https://www.ncbi.nlm.nih.gov/gene/?term=56851
ZNF672	ZNF672	zinc finger protein 672	79894	https://www.ncbi.nlm.nih.gov/gene/?term=79894
PCCB	PCCB	propionyl-CoA carboxylase subunit beta	5096	https://www.ncbi.nlm.nih.gov/gene/?term=5096
TPGS2	TPGS2	tubulin polyglutamylase complex subunit 2	25941	https://www.ncbi.nlm.nih.gov/gene/?term=25941
ARV1	ARV1	ARV1 homolog, fatty acid homeostasis modulator	64801	https://www.ncbi.nlm.nih.gov/gene/?term=64801
API5	API5	apoptosis inhibitor 5	8539	https://www.ncbi.nlm.nih.gov/gene/?term=8539
BBX	BBX	BBX high mobility group box domain containing	56987	https://www.ncbi.nlm.nih.gov/gene/?term=56987
NIFK	NIFK	nucleolar protein interacting with the FHA domain of MKI67	84365	https://www.ncbi.nlm.nih.gov/gene/?term=84365
TMED3	TMED3	transmembrane p24 trafficking protein 3	23423	https://www.ncbi.nlm.nih.gov/gene/?term=23423
LMNA	LMNA	lamin A/C	4000	https://www.ncbi.nlm.nih.gov/gene/?term=4000
SMIM15	SMIM15	small integral membrane protein 15	643155	https://www.ncbi.nlm.nih.gov/gene/?term=643155
KIF5B	KIF5B	kinesin family member 5B	3799	https://www.ncbi.nlm.nih.gov/gene/?term=3799
CXCR3	CXCR3	C-X-C motif chemokine receptor 3	2833	https://www.ncbi.nlm.nih.gov/gene/?term=2833
TAPBPL	TAPBPL	TAP binding protein like	55080	https://www.ncbi.nlm.nih.gov/gene/?term=55080
ZMYM5	ZMYM5	zinc finger MYM-type containing 5	9205	https://www.ncbi.nlm.nih.gov/gene/?term=9205
HEXA	HEXA	hexosaminidase subunit alpha	3073	https://www.ncbi.nlm.nih.gov/gene/?term=3073
DHPS	DHPS	deoxyhypusine synthase	1725	https://www.ncbi.nlm.nih.gov/gene/?term=1725
RBBP4	RBBP4	RB binding protein 4, chromatin remodeling factor	5928	https://www.ncbi.nlm.nih.gov/gene/?term=5928
LYPLA1	LYPLA1	lysophospholipase 1	10434	https://www.ncbi.nlm.nih.gov/gene/?term=10434
FBXL8	FBXL8	F-box and leucine rich repeat protein 8	55336	https://www.ncbi.nlm.nih.gov/gene/?term=55336
THEM6	THEM6	thioesterase superfamily member 6	51337	https://www.ncbi.nlm.nih.gov/gene/?term=51337
BUB3	BUB3	BUB3 mitotic checkpoint protein	9184	https://www.ncbi.nlm.nih.gov/gene/?term=9184
FLAD1	FLAD1	flavin adenine dinucleotide synthetase 1	80308	https://www.ncbi.nlm.nih.gov/gene/?term=80308
RAB4B	RAB4B	RAB4B, member RAS oncogene family	53916	https://www.ncbi.nlm.nih.gov/gene/?term=53916
CHMP1A	CHMP1A	charged multivesicular body protein 1A	5119	https://www.ncbi.nlm.nih.gov/gene/?term=5119
PRMT5	PRMT5	protein arginine methyltransferase 5	10419	https://www.ncbi.nlm.nih.gov/gene/?term=10419
