geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	http://reactome.org/PathwayBrowser/#/R-HSA-69656	67	29	17.234641300039634	1.682657590322655	0.001245628615567473	0.023073097495337026	1019;10213;1874;4609;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;5928;595;6500;9491;9861	PSMA1;PSMD8;PSMD3;MYC;PSMC2;PSMA3;RBBP4;PSMD6;PSMC6;PSMC4;PSMB8;CDK4;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;CCND1;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;E2F4;PSMD12
R-HSA-8953854	Metabolism of RNA	http://reactome.org/PathwayBrowser/#/R-HSA-8953854	599	185	154.08283789139912	1.2006528600569517	0.0014242013514540498	0.026077617849037945	10084;10199;10213;10236;10262;10283;10284;10438;10450;10528;10569;10605;10644;10767;10799;10914;10921;10969;10978;11051;11052;11103;11157;112858;11340;115024;116461;117246;1207;1479;154007;1653;1655;1660;1736;1974;1975;1994;199746;200916;2091;220988;22826;22827;22938;23016;23350;23451;23658;23708;246175;25879;26017;26121;26354;26986;27238;27257;27292;27316;27350;28960;28987;2926;2963;29883;3178;3181;3183;3185;3187;3188;3190;3312;3550;3921;4116;4236;4670;4691;4848;4904;4927;4928;5093;5094;51065;51096;51106;51504;51602;51634;51645;51692;51747;51759;51808;53938;53981;5411;5432;5434;5437;55006;5511;5515;5518;55272;5546;55651;55660;55696;55759;55813;56259;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;5725;57418;57819;5901;6124;6125;6396;6426;6427;6428;6432;65109;6607;6626;6628;6629;6631;6633;705;7737;7884;79084;79171;79228;79622;80145;81605;81608;8175;8233;83480;84248;84271;84946;84950;84991;85437;8559;8568;8683;8899;9128;9136;92856;9337;9410;9491;9589;9775;9861	SRSF2;EIF4A2;CLNS1A;PSMA1;PSMD8;HNRNPR;HSPA8;YBX1;DNAJC8;RBMX;SNRPA;PSMD3;HNRNPA2B1;PPIL1;PSMC2;HNRNPK;PSMA3;DCPS;DDX5;HNRNPC;EIF4A3;HNRNPM;ZCRB1;EIF4B;UTP6;C1D;WDR77;PCBP1;RPS27L;POLR2C;PCBP2;DIMT1;HNRNPF;NOP56;SNRNP25;WTAP;SNRNP40;SRSF3;CTNNBL1;SF3B1;EBNA1BP2;CNOT2;PSMD6;PPP1R8;PSMC6;PSMC4;SEC13;GRSF1;ELAVL1;SRSF7;PSMB8;CNOT7;SNRPB;HNRNPA1;U2AF1L4;TRMT112;RPL22L1;PSMD14;RAN;PHAX;PSMB1;CWC27;PSMF1;URM1;PRCC;SMN2;SRSF1;PSMA4;UPF3B;HBS1L;NT5C3B;SAP18;CLP1;PNN;PAPOLA;HNRNPH2;NHP2;PSMB5;PSME1;SRSF9;THOC7;PSMA6;PAIP1;CPSF6;PRPF4;CNOT8;PRPF40A;TFB1M;WDR12;SLBP;SNW1;LTV1;RNPS1;PSMB9;RPL5;PABPC1;POLR2E;MAGOH;NOP58;THOC6;SF3A2;NOB1;GNL3;TRMT61B;CPSF2;FBL;ZRSR2;FTSJ3;NUDT21;UTP18;SNRPB2;PSMB6;TSEN15;C9orf78;NCL;LSM5;U2SURP;IK;PUF60;TP53RK;PPP2R1A;LSM6;PRPF38A;PRPF18;PPP2CA;DKC1;EXOSC7;MPHOSPH10;POLDIP3;WDR18;PSMB7;RBM22;RBM17;PSMA5;IMP4;CNOT6L;RPP40;DDX1;MFAP1;HNRNPA3;APOBEC3C;EXOSC8;KRR1;GSPT2;LSM2;RPSA;PPIE;RBM42;SNRPD2;PSMD7;RRP1;LSM1;SF3B4;GTF2F2;CPSF3;DCAF13;SNRPC;PSMD4;SLU7;IGF2BP2;NUP88;POLR2H;FYTTD1;RNF113A;RBMX2;LUC7L3;PUS3;IMP3;CSTF3;DHX9;NUP98;RRP9;PRPF31;PPIL3;GPKOW;PRPF4B;PQBP1;RPL4;PTBP1;PSMD12;FAM32A;SNRNP48;FIP1L1;BYSL;HNRNPH1
R-HSA-69541	Stabilization of p53	http://reactome.org/PathwayBrowser/#/R-HSA-69541	50	23	12.861672611969878	1.7882588597842834	0.0014602458305574579	0.026433768273613982	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5607761	53	24	13.63337296868807	1.760386080181411	0.0015191506162496322	0.027191089120063638	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-5358351	Signaling by Hedgehog	http://reactome.org/PathwayBrowser/#/R-HSA-5358351	86	35	22.12207689258819	1.5821299315583903	0.0015623726662677539	0.02724706791970378	10213;10376;27248;2778;51009;51098;55081;5573;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;7415;79577;80199;8481;9491;9861	OFD1;PSMA1;TUBA1B;PSMD8;PSMD3;PSMC2;PSMA3;GNAS;CDC73;ERLEC1;PSMD6;IFT52;PSMC6;PSMC4;PSMB8;PRKAR1A;IFT57;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;DERL2;SKP1;VCP;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;FUZ;PSMD12
R-HSA-379724	tRNA Aminoacylation	http://reactome.org/PathwayBrowser/#/R-HSA-379724	18	11	4.630202140309156	2.3757062146892656	0.0015735908654191764	0.02724706791970378	10056;10352;10667;2193;27068;51067;5464;55699;57038;79731;9521	PPA1;FARS2;PPA2;WARS2;IARS2;NARS2;EEF1E1;RARS2;FARSB;FARSA;YARS2
R-HSA-156590	Glutathione conjugation	http://reactome.org/PathwayBrowser/#/R-HSA-156590	18	11	4.630202140309156	2.3757062146892656	0.0015735908654191764	0.02724706791970378	10327;2098;2729;2944;2948;2952;373156;4257;4259;55748;79017	GSTM4;GCLC;GSTT1;CNDP2;AKR1A1;GGCT;GSTK1;MGST1;GSTM1;ESD;MGST3
R-HSA-1169091	Activation of NF-kappaB in B cells	http://reactome.org/PathwayBrowser/#/R-HSA-1169091	59	26	15.176773682124455	1.7131440808545089	0.0016009334243983061	0.027422440269532274	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;6885;8915;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;MAP3K7;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12;BCL10
R-HSA-1236974	ER-Phagosome pathway	http://reactome.org/PathwayBrowser/#/R-HSA-1236974	75	31	19.292508917954816	1.6068412942989214	0.0021217761967391425	0.03594518669659091	10213;10952;2923;3146;4615;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6890;695;811;8773;9491;9861	PDIA3;TAP1;PSMA1;PSMD8;SNAP23;PSMD3;CALR;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;HMGB1;PSMB8;PSMD14;PSMB1;BTK;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;MYD88;PSMB6;SEC61B;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	http://reactome.org/PathwayBrowser/#/R-HSA-5668541	72	30	18.520808561236624	1.61979969183359	0.0021436238142976374	0.03594518669659091	10213;23495;4050;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;608;6500;7186;939;9491;958;9861	CD27;TNFRSF17;PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;TNFRSF13B;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;CD40;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;TRAF2;PSMD7;PSMD4;LTB;PSMD12
R-HSA-8978868	Fatty acid metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-8978868	88	35	22.636543797066984	1.5461724331138815	0.0024932737220898786	0.041372760825928924	10005;10449;10455;10478;10728;11332;117145;1376;1632;1666;1892;224;23597;27349;3030;3032;3033;34;37;4706;5096;51144;51703;5445;5538;60481;6342;64834;788;7923;80142;80221;8310;84869;9524	PPT1;TECR;ELOVL5;PON2;THEM4;SCP2;ACADM;DECR1;HADHB;HSD17B8;PCCB;ACOT7;HADH;NDUFAB1;CPT2;ACADVL;PTGES2;ECHS1;ECI2;ECI1;HSD17B12;ACOT8;ACAA2;PTGES3;SLC25A20;ACOT9;SLC25A17;CBR4;ACSF2;ACOX3;ACSL5;HADHA;MCAT;ALDH3A2;ELOVL1
R-HSA-5368286	Mitochondrial translation initiation	http://reactome.org/PathwayBrowser/#/R-HSA-5368286	82	33	21.093143083630597	1.5644894584539066	0.002614815649993146	0.042942281757103934	10884;11222;124995;23107;26284;26589;28973;29074;29088;29093;5018;51073;51081;51318;51649;54948;55037;56945;57129;60488;64960;64963;64965;64976;64978;64983;65003;65005;65008;740;7818;84545;9801	MRPL3;MRPS27;OXA1L;MRPS18B;MRPL18;MRPL9;MRPL22;MRPS23;MRPS15;ERAL1;MRPL47;MRPL4;MRPL49;MRPL43;MRPL1;DAP3;MRPS7;PTCD3;MRPS22;MRPL15;MRPS9;MRPL35;MRPL16;MRPS30;MRPL19;MRPL10;MRPS35;MRPL11;MRPL46;MRPL38;MRPS11;MRPL32;MRPL40
R-HSA-69620	Cell Cycle Checkpoints	http://reactome.org/PathwayBrowser/#/R-HSA-69620	143	52	36.78438367023385	1.413643367418406	0.002804418645461084	0.04468247393886919	10111;10213;10726;10926;10971;119504;22919;25936;27338;29086;4172;4174;4928;5000;51143;51720;5501;5515;5518;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6117;6396;7324;7334;7336;7531;7533;83695;8655;9025;9184;9491;9861	YWHAE;PPP1CC;PSMA1;PSMD8;YWHAQ;PSMD3;PSMC2;PSMA3;MCM5;YWHAH;NSL1;PSMD6;PSMC6;PSMC4;UBE2V2;SEC13;UBE2E1;PSMB8;PSMD14;PSMB1;UBE2N;PSMF1;MAPRE1;DYNLL1;PSMA4;PSMB5;PSME1;BABAM1;PSMA6;PSMB9;BUB3;RAD50;DBF4;ANAPC16;PSMB6;RHNO1;PPP2R1A;PPP2CA;RNF8;UBE2S;PSMB7;PSMA5;RPA1;PSMD7;ORC4;PSMD4;NUDC;MCM3;UIMC1;NUP98;DYNC1LI1;PSMD12
R-HSA-2871837	FCERI mediated NF-kB activation	http://reactome.org/PathwayBrowser/#/R-HSA-2871837	67	28	17.234641300039634	1.6246349147942876	0.0028240894135801026	0.04468247393886919	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;6885;7322;7334;8915;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;UBE2D2;UBE2N;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;MAP3K7;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12;BCL10
R-HSA-8948751	Regulation of PTEN stability and activity	http://reactome.org/PathwayBrowser/#/R-HSA-8948751	58	25	14.919540229885058	1.6756548536209552	0.0028329754349188875	0.04468247393886919	10213;23608;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;5987;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;TRIM27;PSMB6;PSMB7;PSMA5;MKRN1;PSMD7;PSMD4;PSMD12
R-HSA-8939902	Regulation of RUNX2 expression and activity	http://reactome.org/PathwayBrowser/#/R-HSA-8939902	58	25	14.919540229885058	1.6756548536209552	0.0028329754349188875	0.04468247393886919	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;865;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;CBFB;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	http://reactome.org/PathwayBrowser/#/R-HSA-163200	86	34	22.12207689258819	1.5369262192281505	0.003205281642379049	0.04981832034493835	1353;1537;2108;25915;29078;4697;4698;4702;4704;4705;4706;4711;4712;4718;4719;4720;4723;4724;4728;4729;51300;54205;55967;6389;6391;6392;7351;7384;7385;7386;80219;80224;9167;9377	UCP2;NDUFV2;NDUFA9;ETFA;UQCRC2;NDUFS4;NDUFS2;NDUFA5;COX11;CYC1;SDHD;COX7A2L;NDUFAB1;CYCS;NDUFB5;COX5A;NDUFA4;SDHC;SDHA;NDUFS8;NDUFA10;NDUFS1;UQCRC1;TIMMDC1;UQCRFS1;NDUFC2;NDUFV1;NDUFAF4;NDUFB6;NUBPL;COQ10B;NDUFAF3;NDUFA8;NDUFA12
R-HSA-162909	Host Interactions of HIV factors	http://reactome.org/PathwayBrowser/#/R-HSA-162909	105	40	27.009512485136742	1.4809597182478538	0.003241784289887154	0.04981832034493835	10213;11168;1173;1174;291;292;3159;375;4869;4927;4928;51606;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;5901;5902;60489;6396;6500;8905;9491;9861	HMGA1;NPM1;APOBEC3G;PSMA1;PSMD8;PSMD3;PSMC2;ATP6V1H;SLC25A4;PSMA3;SLC25A5;ARF1;AP2M1;AP1S2;PSMD6;PSMC6;PSMC4;SEC13;PSMB8;RANBP1;PSMD14;RAN;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSIP1;SKP1;AP1S1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;NUP88;NUP98;PSMD12
R-HSA-446203	Asparagine N-linked glycosylation	http://reactome.org/PathwayBrowser/#/R-HSA-446203	214	73	55.047958779231074	1.326116383220771	0.0032524201606237216	0.04981832034493835	10175;10195;10282;10342;10376;10540;10559;10671;10945;10959;10960;10972;11014;11070;11236;11316;116150;1315;1603;1650;199857;22818;22820;23256;23423;2517;26286;267;2673;27090;2720;2923;29880;3703;375;375056;377;378;3998;4247;51009;51128;51143;5238;54187;54732;5537;55768;55860;55907;58485;5861;5887;6048;6184;6185;6396;6675;7415;79139;79644;811;821;830;832;84061;8655;8703;8813;91869;9526;966;9695	CD59;TMED2;PDIA3;DDOST;TUBA1B;TMED10;KDELR2;DERL1;CALR;FUCA1;PPP6C;RPN2;DCTN2;ACTR10;CNIH1;TMED9;ST6GALNAC4;ARF4;ARF1;COPZ1;DAD1;SCFD1;MIA3;TMED3;CAPZB;LMAN1;SEC13;NANS;UAP1;SRD5A3;DPM1;LMAN2;CMAS;DYNLL1;NGLY1;GLB1;KDELR1;RAD23B;RNF139;CAPZA2;PGM3;DERL2;TRAPPC1;ARF3;COPG1;ALG14;MGAT2;TMEM115;VCP;TFG;RFT1;MPDU1;EDEM1;AMFR;RPN1;CANX;COPB1;B4GALT3;SAR1B;ARFGAP3;MAGT1;STT3A;NUS1;COPE;ALG5;BET1;GFPT1;DCTN6;DYNC1LI1;RAB1A;ALG3;RNF5;SLC35A1
